ts, location1, avg_temp1,location2, avg_temp2,location3, avg_temp3,location4, avg_temp4,location5, avg_temp5,location6, avg_temp6,location7, avg_temp7,location8, avg_temp8,location9, avg_temp9,location10, avg_temp10
2022-05-01T22:00:00,30134,25.60833333333333,6091,25.054166666666674,7873,24.39,54349,23.186666666666664,10527,22.9875,27550,3.2916666666666674,6126,4.4887500000000005,58935,6.030400000000001,56625,6.030833333333331,48128,6.065217391304347
2022-05-01T23:00:00,30134,25.462500000000002,6091,24.92083333333333,7873,24.404166666666672,54349,23.3225,10527,22.054166666666664,27550,2.6166666666666667,6126,4.188400000000001,56625,5.411666666666665,58935,5.621666666666666,5346,6.0
2022-05-02T00:00:00,30134,25.579999999999995,6091,24.754166666666674,7873,24.461999999999993,54349,22.86666666666667,18029,21.808333333333337,27550,2.299999999999999,6126,4.920416666666667,56625,4.950833333333333,58935,5.671199999999999,56061,5.7664
2022-05-02T01:00:00,30134,25.240909090909096,6091,24.608333333333338,7873,24.466666666666672,54349,22.4575,18029,21.700000000000003,27550,2.0666666666666664,56625,4.5858333333333325,40640,5.007142857142858,56061,5.346666666666667,52915,5.364999999999999
2022-05-02T02:00:00,30134,25.064,7873,24.535416666666677,6091,24.46249999999999,54349,22.109166666666667,18029,21.808695652173906,27550,1.5749999999999995,56625,4.140833333333333,55725,4.668571428571428,56061,4.713333333333334,7865,4.841666666666667
2022-05-02T03:00:00,30134,24.95833333333333,7873,24.475600000000004,6091,24.366666666666656,54349,21.795,18029,21.75833333333333,27550,1.645833333333333,56625,3.8025,7865,4.29090909090909,40640,4.753333333333332,56061,4.855833333333332
2022-05-02T04:00:00,30134,24.87199999999999,6091,24.3,7873,24.203333333333337,57391,22.882400000000004,54349,21.575200000000006,7865,4.233333333333333,40640,4.706666666666667,57334,4.9159999999999995,23926,5.195833333333333,55582,5.44
2022-05-02T05:00:00,27550,29.861538461538466,18310,25.005555555555556,30134,24.812500000000004,7873,24.415238095238095,6091,24.29090909090909,55582,6.204,40640,6.628571428571428,58451,6.816,48128,6.85,3960,6.8580000000000005
2022-05-02T07:00:00,27550,41.06666666666666,56028,34.141666666666666,59266,33.290476190476184,54610,32.80777777777777,6022,32.518125,58935,9.69272727272727,6062,9.73684210526316,55582,10.857777777777777,48128,11.210526315789474,58451,11.276190476190477
2022-05-02T06:00:00,27550,37.09473684210526,18310,30.616666666666667,56028,29.4,6022,28.148947368421055,54610,28.132941176470585,6062,7.842105263157895,48128,8.277777777777779,55582,8.482222222222225,58451,8.852222222222224,53098,8.987499999999999
2022-05-02T09:00:00,4594,44.55833333333334,27550,38.93999999999999,57245,35.46333333333333,7672,35.145,8066,35.128571428571426,6062,9.877777777777778,58935,11.681333333333333,32805,14.058823529411766,52045,14.22857142857143,55582,14.3
2022-05-02T08:00:00,27550,42.21111111111111,4594,37.833333333333336,6022,35.333000000000006,59266,32.93750000000001,8066,32.32,58935,10.716666666666667,6062,11.009090909090908,55582,12.026666666666666,32805,12.899999999999999,6126,13.2575
